timestamp,score,is_threat,log,analysis
12:17:01,0.0009,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 2165",
12:17:02,0.002,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /js/app.js HTTP/1.1"" 200 1067",
12:17:02,0.0032,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 1448",
12:17:03,0.0006,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 4367",
12:17:04,0.1292,True,"192.168.66.6 - - [30/Jan/2026:11:10:53 +0000] ""GET /login?user=' OR '1'='1 HTTP/1.1"" 403 325","The attack type identified in the server log is a 403 Forbidden response, indicating that the attacker attempted to access a restricted resource (login page) on the server."
12:17:04,0.0012,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 4374",
12:17:08,0.0025,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 977",
12:17:08,0.0041,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 3659",
12:17:10,0.1321,True,"192.168.66.6 - - [30/Jan/2026:11:10:53 +0000] ""GET /login?user=' OR '1'='1 HTTP/1.1"" 403 4383","The attack type in this server log is a 403 status code, which indicates a forbidden or restricted access attempt. The attacker attempted to access a restricted page or resource on the server, which resulted in a 403 response."
12:17:10,0.007,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 702",
12:17:11,0.0026,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 2052",
12:17:11,0.0072,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 1043",
12:17:12,0.0059,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 3339",
12:17:12,0.0019,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 3831",
12:17:13,0.0019,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 2834",
12:17:13,0.0018,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 3937",
12:17:14,0.0016,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /js/app.js HTTP/1.1"" 200 2149",
12:17:14,0.0058,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 1330",
12:17:15,0.0681,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 1803",
12:17:15,0.0041,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /js/app.js HTTP/1.1"" 200 1769",
12:17:16,0.005,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 2835",
12:17:16,0.0134,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 1749",
12:17:17,0.0027,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 872",
12:17:17,0.0054,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 3243",
12:17:18,0.0039,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 1441",
12:17:18,0.0189,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 2016",
12:17:19,0.0062,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 4800",
12:17:19,0.0027,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 2863",
12:17:20,0.0012,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 430",
12:17:20,0.0019,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 348",
12:17:21,0.0059,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 1102",
12:17:21,0.004,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /login HTTP/1.1"" 200 1452",
12:17:22,0.0026,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 4965",
12:17:22,0.0047,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 3810",
12:17:23,0.0179,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /js/app.js HTTP/1.1"" 200 4019",
12:17:24,0.0035,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 332",
12:17:25,0.3989,True,"192.168.66.6 - - [30/Jan/2026:11:10:53 +0000] ""GET /......./etc/passwd HTTP/1.1"" 403 1141","The attack type in this server log is a 403 Forbidden response, indicating a successful attempt to access a restricted resource (in this case, the /etc/passwd file) by an unauthorized user."
12:17:26,0.0021,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /js/app.js HTTP/1.1"" 200 3360",
12:17:26,0.0041,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 4605",
12:17:27,0.0116,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /login HTTP/1.1"" 200 3163",
12:17:27,0.0041,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 1471",
12:17:28,0.0016,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 486",
12:17:28,0.0011,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /js/app.js HTTP/1.1"" 200 2517",
12:17:29,0.0182,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /login HTTP/1.1"" 200 2531",
12:17:29,0.0029,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 3681",
12:17:30,0.0025,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 2113",
12:17:31,0.3836,True,"192.168.66.6 - - [30/Jan/2026:11:10:53 +0000] ""GET /......./etc/passwd HTTP/1.1"" 403 799","The attack type in this server log is a 403 Forbidden response, indicating that the attacker is attempting to access a restricted resource (in this case, the /etc/passwd file) using a malicious IP address."
12:17:32,0.0016,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 3492",
12:17:32,0.0042,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 956",
12:17:33,0.0259,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 978",
12:17:33,0.0071,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 4903",
12:17:34,0.0021,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 4720",
12:17:34,0.0016,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 4695",
12:17:35,0.0012,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 940",
12:17:35,0.0087,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 1410",
12:17:36,0.0042,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 1313",
12:17:36,0.0058,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 2121",
12:17:37,0.0023,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 2564",
12:17:41,0.482,True,"192.168.66.6 - - [30/Jan/2026:11:10:53 +0000] ""GET /api/v1/user?id=<script>alert(1) HTTP/1.1"" 403 4991","The attack type in this server log is a 403 status code and a 499 response code, indicating a HTTP/1.1 protocol violation. This indicates a cross-site scripting (XSS) attack, where a malicious script is injected into a web"
12:17:42,0.0068,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /login HTTP/1.1"" 200 4025",
12:17:42,0.0026,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 748",
12:17:43,0.0043,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 1171",
12:17:43,0.0005,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /js/app.js HTTP/1.1"" 200 362",
12:17:44,0.0028,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /login HTTP/1.1"" 200 3117",
12:17:44,0.0016,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 4911",
12:17:45,0.021,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 4047",
12:17:45,0.0035,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /login HTTP/1.1"" 200 2353",
12:17:46,0.0061,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /login HTTP/1.1"" 200 3249",
12:17:46,0.0033,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 4353",
12:17:47,0.0005,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 4688",
12:17:47,0.0005,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 4663",
12:17:48,0.0017,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 3635",
12:17:48,0.0017,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 4434",
12:17:49,0.001,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 632",
12:17:49,0.0015,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 3728",
12:17:50,0.0055,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 4431",
12:17:50,0.0031,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /login HTTP/1.1"" 200 2646",
12:17:51,0.0043,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 2908",
12:17:51,0.003,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 2670",
12:17:52,0.0013,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /js/app.js HTTP/1.1"" 200 2214",
12:17:52,0.0012,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 2274",
12:17:53,0.0027,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 2415",
12:17:53,0.0414,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 3013",
12:17:54,0.0011,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 4494",
12:17:54,0.0034,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 981",
12:17:55,0.0071,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 2936",
12:17:55,0.0019,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 4865",
12:17:56,0.0017,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 4487",
12:17:56,0.0061,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 4110",
12:17:57,0.0022,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /js/app.js HTTP/1.1"" 200 4206",
12:17:57,0.0083,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 332",
12:17:58,0.0018,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 3750",
12:17:58,0.0023,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 4278",
12:17:59,0.0068,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 3156",
12:18:00,0.0022,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 3581",
12:18:00,0.0015,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 3895",
12:18:02,0.3915,True,"192.168.66.6 - - [30/Jan/2026:11:10:53 +0000] ""GET /......./etc/passwd HTTP/1.1"" 403 1208","The attack type in this server log is a 403 Forbidden response, indicating a successful attack on the server's authentication mechanism. The attacker used a malicious HTTP request to access the server's file system, which resulted in the server returning a 403 response"
12:18:02,0.0051,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 4401",
12:18:03,0.0021,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /login HTTP/1.1"" 200 1614",
12:18:03,0.0019,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item2 HTTP/1.1"" 200 4949",
12:18:04,0.0026,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /products/item1 HTTP/1.1"" 200 939",
12:18:04,0.0037,False,"10.0.0.5 - - [30/Jan/2026:11:10:53 +0000] ""GET /contact HTTP/1.1"" 200 3219",
12:18:05,0.005,False,"172.16.0.23 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 2041",
12:18:05,0.0038,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /about HTTP/1.1"" 200 4820",
12:18:06,0.0034,False,"192.168.1.55 - - [30/Jan/2026:11:10:53 +0000] ""GET /css/style.css HTTP/1.1"" 200 4513",
12:18:06,0.0026,False,"192.168.1.10 - - [30/Jan/2026:11:10:53 +0000] ""GET /index.html HTTP/1.1"" 200 1064",
